# wavelength  elem  eqw 
 7100.194   FeI    47.133 
 7102.954   ZrI    35.748 
 7103.145   FeI    43.648 
 7107.460   FeI    61.514 
 7110.327   TiI    65.494 
 7110.892   NiI   117.275 
 7112.168   FeI    96.270 
 7114.549   FeI    55.684 
 7122.191   NiI   189.949 
 7127.568   FeI    47.080 
 7130.304   TiI   149.236 
 7130.921   FeI   144.771 
 7132.987   FeI    92.115 
 7138.072   TiI    34.871 
 7138.906   TiI    97.790 
 7142.517   FeI    65.383 
 7145.307   FeI    72.733 
 7148.150   CaI   254.020 
 7148.725   FeI    48.781 
 7151.470   FeI    98.188 
 7154.106   MoI    82.105 
 7154.672   CoI    46.160 
 7155.630   FeI    77.135 
 7158.477   FeI    48.897 
 7162.344   FeI    33.312 
 7164.448   FeI   168.969 
 7164.688   SiI    34.379 
 7165.545   SiI    76.485 
 7175.921   FeI    80.998 
 7176.875   FeI    80.417 
 7179.995   FeI   119.911 
 7181.194   FeI   115.967 
 7181.968   NiI   101.504 
 7187.317   FeI   204.623 
 7188.566   TiI    84.746 
 7189.149   FeI   107.892 
 7189.877   TiI    73.195 
 7190.123   FeI    60.150 
 7191.634   FeI    58.434 
 7193.184   MgI    77.039 
 7194.902   FeI    59.471 
 7197.011   NiI   139.126 
 7202.200   CaI   164.420 
 7207.112   FeI   125.295 
 7207.387   FeI   186.337 
 7209.436   TiI   183.126 
 7212.436   FeI    71.412 
 7213.350   TiI    44.391 
 7214.716  TiII    56.820 
 7216.183   TiI   135.208 
 7219.682   FeI    96.746 
 7221.202   FeI    55.234 
 7222.880   FeI    71.190 
 7223.658   FeI   155.939 
 7226.208   SiI    38.905 
 7228.696   FeI    97.958 
 7235.329   SiI    39.378 
 7239.867   FeI    66.648 
 7244.840   FeI    79.105 
 7244.854   TiI   162.168 
 7250.627   SiI    66.848 
 7251.708   TiI   166.778 
 7253.755   TiI    64.344 
 7255.547   FeI    90.060 
 7256.134   FeI    31.032 
 7258.882   FeI    85.534 
 7260.990   FeI    83.840 
 7261.288   FeI    82.144 
 7261.519   FeI    96.914 
 7261.919   NiI   136.987 
 7266.249   TiI   100.274 
 7268.565   FeI    32.230 
 7271.506   TiI    41.972 
 7275.293   SiI    69.730 
 7278.492   FeI    68.876 
 7282.359   FeI    58.786 
 7283.771   MnI    33.411 
 7284.835   FeI    86.905 
 7285.276   FeI    49.691 
 7288.736   FeI   122.884 
 7289.175   SiI   127.257 
 7291.055   MgI    40.139 
 7291.447   NiI   133.089 
 7292.830   FeI    95.408 
 7293.043   FeI   128.802 
 7295.257   FeI    51.604 
 7298.490   SiI    37.244 
 7299.678   TiI    69.589 
 7300.530   FeI    53.799 
 7302.857   MnI    43.775 
 7303.848   FeI    34.367 
 7306.562   FeI    84.683 
 7307.931   FeI   102.546 
 7308.073  FeII    32.720 
 7308.355   TiI   120.415 
 7311.075   FeI   121.434 
 7311.242   FeI    36.828 
 7315.511   TiI    52.897 
 7316.369   TiI    31.526 
 7318.378   TiI    78.645 
 7320.680   FeI    91.932 
 7320.834   FeI    40.487 
 7326.145   CaI   214.782 
 7326.469   MnI    51.729 
 7327.651   NiI    36.517 
 7330.990   TiI    47.233 
 7332.259   TiI    46.138 
 7333.560   FeI    69.520 
 7344.169   FeI    40.122 
 7344.695   TiI   146.978 
 7347.150   FeI    36.531 
 7351.512   FeI    86.966 
 7352.119   TiI    37.227 
 7353.510   FeI    48.343 
 7354.577   CoI    44.003 
 7355.438  TiII    45.753 
 7355.959   CrI   156.209 
 7357.727   TiI   139.309 
 7361.568   AlI    53.143 
 7362.152   FeI    36.194 
 7362.296   AlI    65.126 
 7363.923   FeI    74.895 
 7364.101   TiI   135.405 
 7366.376   FeI    35.412 
 7366.562   TiI    30.661 
 7370.119   FeI    30.512 
 7382.623   FeI    37.708 
 7382.916   FeI    66.862 
 7385.236   NiI   115.762 
 7386.201   NiI    44.634 
 7386.334   FeI   113.945 
 7387.689   MgI    93.013 
 7388.691   CoI    41.150 
 7389.308   FeI    95.730 
 7389.398   FeI   154.412 
 7391.513   TiI   125.788 
 7393.600   NiI   117.136 
 7395.434   FeI    32.186 
 7399.434   FeI    33.146 
 7400.249   CrI   168.505 
 7400.860   FeI    36.770 
 7401.683   FeI    87.927 
 7405.772   SiI    82.779 
 7409.083   SiI    78.451 
 7409.346   NiI   140.595 
 7411.153   FeI   167.811 
 7414.500   NiI   144.458 
 7415.353   SiI    34.424 
 7415.948   SiI   105.470 
 7417.367   CoI    74.410 
 7418.667   FeI    99.047 
 7421.559   FeI    41.405 
 7422.277   NiI   161.909 
 7423.496   SiI   119.014 
 7424.610   SiI    39.443 
 7425.684   TiI   107.165 
 7430.539   FeI    79.590 
 7430.855   FeI    37.001 
 7435.592   FeI    39.650 
 7440.578   TiI    82.713 
 7440.912   FeI    93.479 
 7443.022   FeI    78.790 
 7445.749   FeI   186.055 
 7447.394   FeI    52.040 
 7448.258   CaI    55.966 
 7450.535   CaI    40.675 
 7453.997   FeI    38.252 
 7461.520   FeI   104.424 
 7462.378   CrI   173.169 
 7462.407  FeII    44.831 
 7466.563   TiI    77.602 
 7471.741   FeI    58.299 
 7473.555   FeI    39.633 
 7476.375   FeI    37.268 
 7481.740   FeI    44.833 
 7481.931   FeI    30.757 
 7489.578   TiI    70.735 
 7491.646   FeI   126.416 
 7494.720   FeI    77.559 
 7495.066   FeI   204.140 
 7496.103   TiI    65.148 
 7498.530   FeI    52.221 
 7506.013   FeI    42.405 
 7507.266   FeI    83.315 
 7508.622   FeI   111.938 
 7511.020   FeI   224.707 
 7514.199   FeI    41.284 
 7522.758   NiI   130.545 
 7522.912   FeI    38.855 
 7525.111   NiI   134.531 
 7531.144   FeI   124.564 
 7533.756   TiI   110.431 
 7540.430   FeI    66.709 
 7547.309   MgI    31.256 
 7547.896   FeI    30.015 
 7552.764   FeI    33.250 
 7555.598   NiI   150.515 
 7559.719   FeI    41.519 
 7560.531   MgI    38.309 
 7560.542   MgI    48.540 
 7568.899   FeI   137.443 
 7574.043   NiI   118.305 
 7583.788   FeI   175.535 
 7586.018   FeI   162.663 
 7593.789   FeI    38.482 
 7602.456   MgI    33.432 
 7602.467   MgI    42.570 
 7605.359   FeI    58.703 
 7606.469   FeI    35.999 
 7610.268   FeI    35.015 
 7610.271   CoI    38.159 
 7610.365   FeI    45.665 
 7614.467   TiI    42.828 
 7615.080   FeI    40.292 
 7615.847   FeI    31.884 
 7616.983   NiI   172.736 
 7617.990   FeI    57.925 
 7619.210   NiI   140.182 
 7620.513   FeI   105.259 
 7647.842   FeI    30.768 
 7653.758   FeI    91.397 
 7654.438   TiI    55.776 
 7655.111   MgI    30.299 
 7655.122   MgI    39.350 
 7657.603   MgI   148.187 
 7659.152   MgI   130.417 
 7659.901   MgI    91.501 
 7661.195   FeI   137.395 
 7664.159   FeI    59.576 
 7664.293   FeI   202.474 
 7680.266   SiI    72.025 
 7691.553   MgI   112.110 
 7710.096   FeI    32.090 
 7710.363   FeI   127.163 
 7711.723  FeII    53.616 
 7712.665   CoI    64.455 
 7712.875   FeI    33.610 
 7714.314   NiI   179.441 
 7719.049   FeI    46.093 
 7720.712   FeI    33.590 
 7722.593   MgI    37.112 
 7723.207   FeI   131.739 
 7725.046    SI   112.960 
 7727.613   NiI   158.706 
 7733.724   FeI    34.836 
 7738.958   TiI   101.849 
 7741.801   FeI    34.020 
 7742.704   FeI    77.258 
 7742.717   SiI    47.275 
 7745.513   FeI    43.183 
 7746.345   MgI   144.591 
 7746.596   FeI    32.980 
 7748.269   FeI   201.923 
 7748.891   NiI   144.093 
 7751.109   FeI    78.558 
 7759.298   MgI    32.407 
 7767.444   TiI    36.226 
 7770.278   FeI    41.573 
 7780.557   FeI   178.385 
 7788.936   NiI   162.738 
 7795.747   FeI    41.686 
 7797.586   NiI   132.767 
 7800.259   RbI    50.497 
 7807.909   FeI    91.829 
 7810.815   FeI    50.790 
 7811.122   MgI    36.328 
 7811.133   MgI    46.175 
 7826.766   NiI   110.819 
 7832.196   FeI   188.753 
 7835.309   AlI    74.902 
 7836.134   AlI    87.923 
 7838.134   CoI    30.249 
 7849.966   SiI    33.839 
 7855.399   FeI    54.245 
 7861.043   NiI    30.296 
 7881.669   MgI    40.868 
 7881.881   YII    50.395 
 7900.889   SiI    33.148 
 7912.866   FeI   189.901 
 7915.515   FeI    41.837 
 7917.430   NiI    96.357 
 7918.384   SiI    70.736 
 7924.149   FeI    32.417 
 7930.794   MgI    45.352 
 7930.806   MgI    56.286 
 7930.814   MgI    33.965 
 7932.348   SiI    79.575 
 7933.124   CuI    69.851 
 7937.139   FeI   212.972 
 7941.088   FeI   112.256 
 7941.832   FeI    42.120 
 7944.001   SiI    89.351 
 7945.846   FeI   204.812 
 7947.597   RbI    31.303 
 7949.153   TiI   109.795 
 7954.934   FeI   104.217 
 7955.692   FeI    46.374 
 7959.143   FeI    45.003 
 7961.531   TiI    35.182 
 7974.540   SiI    32.295 
 7978.814   TiI   102.338 
 7978.948   TiI    42.433 
 7987.346   CoI    90.167 
 7996.435   TiI    49.761 
 7998.944   FeI   200.725 
 8002.576   FeI    62.133 
 8007.242   CoI    42.155 
 8024.842   TiI    92.848 
 8027.354    VI    37.452 
 8027.941   FeI    92.496 
 8028.313   FeI   129.609 
 8034.909   SiI    35.309 
 8035.618   SiI    31.020 
 8046.047   FeI   186.763 
 8047.617   FeI   206.971 
 8054.231   MgI    52.782 
 8055.991   CoI    31.657 
 8068.238   TiI    81.125 
 8070.115   ZrI    36.742 
 8072.164   FeI    82.540 
 8075.150   FeI   169.518 
 8080.545   FeI    94.119 
 8085.172   FeI   172.131 
 8089.354   FeI    39.225 
 8090.326   FeI    43.787 
 8092.631   CuI    91.185 
 8093.466    VI    45.395 
 8093.931   CoI    64.808 
 8096.875   FeI   122.278 
 8098.707   MgI    57.065 
 8098.719   MgI    68.958 
 8098.727   MgI    44.132 
 8108.320   FeI    63.601 
 8112.161   FeI    81.851 
 8116.365   CoI    34.588 
 8116.793    VI   106.234 
 8129.312   FeI    33.721 
 8144.559    VI    39.212 
 8149.514   FeI    50.654 
 8149.690   FeI    50.992 
 8151.971   CoI    30.464 
 8161.055    VI    79.340 
 8162.162   SiI    50.776 
 8178.993   FeI    77.633 
 8183.255   NaI   278.097 
 8186.731    VI    53.072 
 8186.796   FeI    81.802 
 8194.790   NaI   203.526 
 8194.824   NaI   315.780 
 8196.517   FeI    48.448 
 8198.921   FeI   143.635 
 8204.938   FeI   168.467 
 8207.742   FeI   119.667 
 8211.559   SiI    34.609 
 8213.013   MgI    31.321 
 8213.034   MgI   137.778 
 8220.378   FeI   236.273 
 8221.808   FeI    41.782 
 8230.636   SiI   104.650 
 8231.746   FeI    36.447 
 8232.316   FeI   128.234 
 8239.127   FeI   154.929 
 8241.574    VI    36.949 
 8248.129   FeI   123.897 
 8253.515    VI    40.409 
 8255.895    VI    48.068 
 8263.820   FeI    50.446 
 8269.649   FeI    33.268 
 8275.891   FeI    46.032 
 8287.561   FeI    41.879 
 8293.514   FeI   145.114 
 8294.684   SiI    37.580 
 8300.000   FeI    42.084 
 8305.596   MgI    36.157 
 8306.705   SiI    87.010 
 8307.417   TiI    61.248 
 8307.609   FeI   110.572 
 8310.265   MgI    68.089 
 8310.978   FeI   117.522 
 8317.394   SiI    66.282 
 8327.057   FeI   360.457 
 8331.914   FeI   155.110 
 8334.214   FeI    37.778 
 8334.391   TiI    91.314 
 8335.147    CI    37.503 
 8339.402   FeI   117.976 
 8340.502   FeI    45.853 
 8342.205   FeI    81.316 
 8342.855   FeI    41.591 
 8346.105   MgI    72.780 
 8346.119   MgI    86.323 
 8346.128   MgI    59.206 
 8348.277   CrI    61.434 
 8349.046   FeI   130.174 
 8353.161   TiI    88.181 
 8358.520   FeI    94.670 
 8360.794   FeI    66.271 
 8364.237   TiI   173.066 
 8365.632   FeI   167.985 
 8372.811   CoI    39.519 
 8377.860   TiI   187.322 
 8382.238   FeI   116.041 
 8382.530   TiI   186.637 
 8382.780   TiI   173.774 
 8387.772   FeI   375.245 
 8396.898   TiI   174.529 
 8401.400   FeI   118.878 
 8412.357   TiI   200.117 
 8414.086   FeI    35.683 
 8416.951   TiI    62.420 
 8417.902   SiI    81.503 
 8422.913   FeI   100.725 
 8424.142   FeI    57.923 
 8424.423   TiI    32.943 
 8426.506   TiI   219.075 
 8433.778   FeI    30.469 
 8434.488   FeI    33.913 
 8434.957   TiI   247.407 
 8435.652   TiI   237.397 
 8438.923   TiI    81.417 
 8439.571   FeI   134.159 
 8443.970   SiI    31.435 
 8446.385   FeI    51.502 
 8446.574   FeI    36.164 
 8450.249   CrI    58.206 
 8450.892   TiI    72.684 
 8455.270   CrI    34.960 
 8457.104   TiI    38.779 
 8458.996   FeI    45.499 
 8466.535   FeI    42.773 
 8467.147   TiI    44.713 
 8468.407   FeI   276.236 
 8468.470   TiI   109.247 
 8471.743   FeI    79.159 
 8481.981   FeI    97.307 
 8496.010   TiI    54.385 
 8496.990   FeI   118.345 
 8498.023  CaII   917.529 
 8502.219   SiI    38.630 
 8514.072   FeI   263.822 
 8514.599   SiI    33.024 
 8515.109   FeI   181.029 
 8517.085   FeI    41.326 
 8518.028   TiI    56.147 
 8518.352   TiI   101.831 
 8526.669   FeI    94.666 
 8527.267   SiI    78.742 
 8527.853   FeI    34.038 
 8536.164   SiI    38.274 
 8539.342   TiI    42.018 
 8542.091  CaII  2506.917 
 8543.151   SiI    64.496 
 8548.088   TiI    93.692 
 8548.851   CrI    44.230 
 8556.776   SiI    71.495 
 8556.805   SiI    47.046 
 8559.738   FeI    35.930 
 8571.805   FeI    34.672 
 8574.525   CoI    37.797 
 8575.275   CoI    58.937 
 8576.476   FeI    35.799 
 8582.258   FeI   180.097 
 8584.793   FeI    46.851 
 8592.951   FeI    67.669 
 8595.960   SiI    31.388 
 8598.829   FeI   120.418 
 8607.080   FeI    38.085 
 8611.803   FeI   215.136 
 8613.939   FeI    40.987 
 8616.280   FeI   101.230 
 8621.601   FeI   170.432 
 8632.414   FeI    47.100 
 8648.465   SiI    74.530 
 8661.900   FeI   361.976 
 8662.141  CaII  1919.370 
 8663.717   FeI    53.101 
 8667.367   FeI    66.613 
 8674.746   FeI   222.033 
 8675.372   TiI   155.029 
 8678.932   FeI    45.436 
 8679.632   FeI    38.606 
 8680.080   SiI    54.884 
 8680.790   FeI    42.076 
 8682.979   TiI   131.310 
 8684.232   TiI    39.612 
 8688.624   FeI   464.096 
 8689.699   FeI    43.942 
 8689.859   FeI    44.563 
 8692.331   TiI    97.307 
 8698.706   FeI    79.847 
 8699.455   FeI   119.674 
 8701.012   MnI    32.311 
 8703.701   MnI    41.191 
 8710.174   MgI    40.465 
 8710.392   FeI   110.897 
 8712.676   MgI    33.281 
 8712.689   MgI    52.727 
 8713.188   FeI   107.528 
 8713.208   FeI    70.360 
 8717.824   MgI    88.078 
 8719.576   TiI    49.718 
 8728.010   SiI    56.164 
 8729.145   FeI    74.709 
 8734.712   TiI    87.732 
 8736.006   MgI    92.990 
 8736.020   MgI   108.075 
 8736.029   MgI    79.257 
 8740.914   MnI    59.935 
 8742.446   SiI    79.342 
 8747.425   FeI    82.283 
 8752.007   SiI    87.336 
 8757.187   FeI   206.822 
 8761.474   TiI    40.506 
 8763.966   FeI   159.323 
 8766.676   TiI   115.399 
 8770.672   NiI    43.838 
 8772.865   AlI   109.126 
 8773.896   AlI   122.834 
 8778.686   TiI    58.576 
 8784.439   FeI    44.297 
 8790.389   SiI    51.351 
 8790.521   FeI   102.209 
 8793.342   FeI   167.807 
 8796.483   FeI    38.947 
 8804.625   FeI   172.889 
 8806.756   MgI   424.629 
 8808.170   FeI    62.132 
 8809.425   NiI    65.934 
 8814.508   FeI    80.160 
 8821.154   TiI    41.239 
 8824.220   FeI   372.957 
 8834.017   FeI    30.643 
 8838.428   FeI   210.436 
 8846.740   FeI    83.774 
 8862.050   FeI    36.966 
 8862.548   NiI   105.461 
 8863.587   FeI    33.200 
 8866.932   FeI   190.140 
 8868.430   FeI   123.337 
 8876.024   FeI    63.179 
 8878.250   FeI    64.093 
 8878.749   FeI    40.442 
 8878.944   FeI    30.890 
 8892.720   SiI    57.426 
 8909.182   CaI    33.709 
 8912.068  CaII    46.900 
 8919.829    VI    71.985 
 8920.013   FeI   108.187 
 8923.568   MgI    89.750 
 8927.355  CaII    54.068 
 8928.827   MgI    32.851 
 8929.074   FeI    89.205 
 8931.776   FeI    78.785 
 8932.940    VI    51.567 
 8943.065   FeI   191.280 
 8945.189   FeI   126.272 
 8946.260   FeI    93.520 
 8947.180   CrI   115.498 
 8949.091   SiI    41.722 
 8950.189   FeI    44.402 
 8965.947   NiI    65.185 
 8967.474   CaI    44.041 
 8968.159   NiI    35.211 
 8975.401   FeI   178.648 
 8976.863   CrI    84.789 
 8978.198   FeI    34.024 
 8979.186  TiII    45.815 
 8984.887   FeI    68.829 
 8989.448   TiI    67.894 
 8994.629   FeI    53.647 
 8999.557   FeI   285.246 
 9006.760   FeI    44.386 
 9008.512   SiI    56.496 
 9009.833   CrI   150.870 
 9010.594   FeI   161.889 
 9012.075   FeI   124.007 
 9013.979   FeI   138.067 
 9016.988   CrI   138.722 
 9019.744   FeI    61.786 
 9021.571   CrI   120.475 
 9021.590   SiI    32.538 
 9024.369   FeI    77.450 
 9027.325   TiI    89.220 
 9030.710   FeI    80.233 
 9035.819   CrI    70.505 
 9061.437    CI    50.078 
 9062.238   FeI    73.840 
 9062.487    CI    46.222 
 9070.429   FeI    39.464 
 9078.288    CI    41.382 
 9079.579   FeI   114.626 
 9080.386   FeI    53.937 
 9080.431   FeI    31.403 
 9088.318   FeI   223.778 
 9088.514    CI    46.195 
 9089.404   FeI   230.606 
 9090.695   TiI   104.444 
 9094.830    CI    71.767 
 9098.605   FeI    38.264 
 9099.089   CaI    89.558 
 9100.446   FeI    32.546 
 9100.674   FeI    44.454 
 9103.636   FeI    49.278 
 9105.622   CaI    71.038 
 9108.827   CaI    36.193 
 9111.808    CI    50.025 
 9112.240   FeI    84.552 
 9117.131   FeI   192.099 
 9118.881   FeI   206.438 
 9140.117   FeI    68.160 
 9146.128   FeI   177.711 
 9147.707   FeI    51.628 
 9147.957   FeI    78.017 
 9156.206   FeI    50.909 
 9164.569   FeI    72.254 
 9173.194   FeI   151.850 
 9173.675   FeI    41.680 
 9173.962   FeI    38.095 
 9178.976   FeI    31.393 
 9179.743   FeI    31.192 
 9199.445   FeI    74.241 
 9203.153   FeI    37.606 
 9208.289   CrI    76.708 
 9208.345   SiI    31.400 
 9210.023   FeI   182.506 
 9212.863    SI    96.998 
 9212.982   FeI    42.217 
 9214.499   FeI    46.119 
 9217.564   FeI    79.741 
 9228.094    SI    86.244 
 9237.538    SI    72.434 
 9246.508   MgI    54.032 
 9246.559   FeI   168.224 
 9252.530  TiII    40.559 
 9253.683   SiI    38.317 
 9255.722   MgI    64.077 
 9255.778   MgI   183.162 
 9258.268   FeI   128.221 
 9259.006   FeI   100.655 
 9263.986   CrI    72.568 
 9276.974   ZrI    32.764 
 9285.881   FeI    45.636 
 9289.448   FeI    59.784 
 9290.694   CrI   173.568 
 9294.449   CrI    76.391 
 9294.534   FeI    73.454 
 9297.150   FeI    32.735 
 9308.019   FeI    37.727 
 9311.515   FeI    35.320 
 9318.179   FeI    71.882 
 9318.221   SiI    47.394 
 9334.056   FeI    47.019 
 9343.416   FeI    42.995 
 9350.416   FeI   119.051 
 9354.629   FeI    54.267 
 9356.995   CoI    40.348 
 9358.390   FeI    46.070 
 9359.411   FeI   179.246 
 9362.361   FeI   187.078 
 9372.896   FeI   199.755 
 9375.122   FeI    67.501 
 9388.185   FeI    58.931 
 9389.421   FeI    81.344 
 9394.676   FeI    37.488 
 9401.113   FeI   115.624 
 9405.730    CI    66.830 
 9406.590   TiI   104.770 
 9410.159   FeI    59.973 
 9413.500   SiI   179.443 
 9414.042   FeI   119.852 
 9414.951   MgI   108.098 
 9414.951   MgI    37.232 
 9414.967   MgI   139.769 
 9414.979   MgI   122.760 
 9414.979   MgI   109.004 
 9414.994   MgI    33.145 
 9421.786   SiI    46.096 
 9429.813   MgI    63.670 
 9432.122  TiII    40.961 
 9432.745   MgI    54.777 
 9432.765   MgI    79.737 
 9437.794   FeI    70.305 
 9438.773   MgI    42.755 
 9438.781   MgI   118.769 
 9443.801   FeI   125.584 
 9446.803   CrI    92.712 
 9447.044   CrI   165.267 
 9452.336   FeI    35.948 
 9454.193   FeI    68.522 
 9463.028   FeI    76.696 
 9485.954   FeI    71.666 
 9505.205   SiI    51.307 
 9507.152   FeI    32.716 
 9513.262   FeI   102.609 
 9520.041   NiI    69.090 
 9529.521   FeI    71.852 
 9534.877   CaI    34.976 
 9546.078   TiI   199.268 
 9547.303   ZrI    37.217 
 9548.368   CaI    45.189 
 9550.957   FeI    38.637 
 9556.505   FeI   104.203 
 9568.466   FeI    77.141 
 9569.908   FeI   120.651 
 9571.582   CrI    93.416 
 9574.081   CrI   155.539 
 9574.936   FeI    33.473 
 9582.561   FeI    45.686 
 9585.922   SiI    30.697 
 9599.591   TiI   216.314 
 9603.034    CI    30.222 
 9604.279   CaI    45.162 
 9606.903   SiI    36.969 
 9620.777    CI    46.666 
 9625.651   FeI    31.778 
 9626.496   FeI   130.547 
 9626.825   FeI    42.097 
 9634.183   FeI    96.928 
 9638.304   TiI   290.438 
 9639.329   FeI    52.363 
 9647.370   TiI   216.561 
 9653.115   FeI   121.731 
 9657.233   FeI    80.193 
 9658.430    CI    55.518 
 9659.074   FeI    38.578 
